日期	时间	模式	左前	右前	左后	右后	经度	纬度	速度	航向	差分	俯仰角	侧倾角	纵向加速度	实际转向角	转向角命令	转向角速度命令
20180902_23:51:17	1535903477.790498	1	12.488	12.375	12.488	12.375	117.403560	39.554564	12.465	103.138	4	-0.538	0.304	0.05684	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.806098	1	12.544	12.431	12.488	12.375	117.403559	39.554566	12.501	103.101	4	-0.531	0.313	0.07154	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.821698	1	12.544	12.431	12.488	12.375	117.403559	39.554566	12.501	103.101	4	-0.531	0.313	0.07154	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.837298	1	12.544	12.488	12.488	12.431	117.403559	39.554566	12.501	103.101	4	-0.531	0.313	0.07154	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.852898	1	12.544	12.488	12.488	12.431	117.403559	39.554566	12.501	103.101	4	-0.531	0.313	0.07154	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.868498	1	12.488	12.488	12.488	12.431	117.403559	39.554566	12.501	103.101	4	-0.531	0.313	0.07154	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.884098	1	12.488	12.488	12.488	12.431	117.403558	39.554569	12.539	103.051	4	-0.547	0.323	0.09898	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.899698	1	12.488	12.488	12.488	12.375	117.403558	39.554569	12.539	103.051	4	-0.547	0.323	0.09898	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.915298	1	12.488	12.488	12.488	12.375	117.403558	39.554569	12.539	103.051	4	-0.547	0.323	0.09898	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.930898	1	12.488	12.431	12.544	12.431	117.403558	39.554569	12.539	103.051	4	-0.547	0.323	0.09898	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.946498	1	12.488	12.431	12.544	12.431	117.403558	39.554570	12.562	103.018	4	-0.553	0.331	-0.01176	9.00000	0.000000	0.000000
20180902_23:51:17	1535903477.962098	1	12.544	12.488	12.488	12.488	117.403558	39.554570	12.562	103.018	4	-0.553	0.331	-0.01176	8.00000	0.000000	0.000000
20180902_23:51:17	1535903477.977698	1	12.544	12.488	12.488	12.488	117.403558	39.554570	12.562	103.018	4	-0.553	0.331	-0.01176	8.00000	0.000000	0.000000
20180902_23:51:17	1535903477.993298	1	12.544	12.431	12.544	12.488	117.403558	39.554570	12.562	103.018	4	-0.553	0.331	-0.01176	8.00000	0.000000	0.000000
20180902_23:51:18	1535903478.008898	1	12.544	12.431	12.544	12.488	117.403557	39.554572	12.590	102.988	4	-0.550	0.335	-0.02940	8.00000	0.000000	0.000000
20180902_23:51:18	1535903478.024498	1	12.488	12.488	12.544	12.544	117.403557	39.554572	12.590	102.988	4	-0.550	0.335	-0.02940	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.040098	1	12.488	12.488	12.544	12.544	117.403557	39.554572	12.590	102.988	4	-0.550	0.335	-0.02940	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.055698	1	12.544	12.544	12.544	12.488	117.403557	39.554572	12.590	102.988	4	-0.550	0.335	-0.02940	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.071298	1	12.544	12.544	12.544	12.488	117.403557	39.554574	12.619	102.959	4	-0.545	0.326	0.09996	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.086898	1	12.544	12.488	12.600	12.544	117.403557	39.554574	12.619	102.959	4	-0.545	0.326	0.09996	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.102498	1	12.544	12.488	12.600	12.544	117.403557	39.554574	12.619	102.959	4	-0.545	0.326	0.09996	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.118098	1	12.600	12.544	12.600	12.544	117.403557	39.554574	12.619	102.959	4	-0.545	0.326	0.09996	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.133698	1	12.600	12.544	12.600	12.544	117.403556	39.554576	12.651	102.931	4	-0.543	0.311	0.19502	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.149298	1	12.600	12.488	12.600	12.544	117.403556	39.554576	12.651	102.931	4	-0.543	0.311	0.19502	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.164898	1	12.600	12.488	12.600	12.544	117.403556	39.554576	12.651	102.931	4	-0.543	0.311	0.19502	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.180498	1	12.656	12.544	12.600	12.600	117.403556	39.554576	12.651	102.931	4	-0.543	0.311	0.19502	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.196098	1	12.656	12.544	12.600	12.600	117.403556	39.554578	12.677	102.900	4	-0.547	0.305	0.24500	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.211698	1	12.656	12.544	12.656	12.544	117.403556	39.554578	12.677	102.900	4	-0.547	0.305	0.24500	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.227298	1	12.656	12.544	12.656	12.544	117.403556	39.554578	12.677	102.900	4	-0.547	0.305	0.24500	7.00000	0.000000	0.000000
20180902_23:51:18	1535903478.242898	1	12.713	12.544	12.656	12.656	117.403556	39.554578	12.677	102.900	4	-0.547	0.305	0.24500	6.00000	0.000000	0.000000
20180902_23:51:18	1535903478.258498	1	12.713	12.544	12.656	12.656	117.403555	39.554580	12.699	102.867	4	-0.558	0.300	0.08918	6.00000	0.000000	0.000000
20180902_23:51:18	1535903478.274098	1	12.713	12.600	12.600	12.600	117.403555	39.554580	12.699	102.867	4	-0.558	0.300	0.08918	6.00000	0.000000	0.000000
20180902_23:51:18	1535903478.289698	1	12.713	12.600	12.600	12.600	117.403555	39.554580	12.699	102.867	4	-0.558	0.300	0.08918	6.00000	0.000000	0.000000
20180902_23:51:18	1535903478.305298	1	12.713	12.600	12.656	12.600	117.403555	39.554580	12.699	102.867	4	-0.558	0.300	0.08918	4.00000	0.000000	0.000000
20180902_23:51:18	1535903478.320898	1	12.713	12.600	12.656	12.600	117.403555	39.554581	12.730	102.835	4	-0.560	0.305	0.02842	4.00000	0.000000	0.000000
20180902_23:51:18	1535903478.336498	1	12.769	12.656	12.656	12.656	117.403555	39.554581	12.730	102.835	4	-0.560	0.305	0.02842	3.00000	0.000000	0.000000
20180902_23:51:18	1535903478.352098	1	12.769	12.656	12.656	12.656	117.403555	39.554581	12.730	102.835	4	-0.560	0.305	0.02842	3.00000	0.000000	0.000000
20180902_23:51:18	1535903478.367698	1	12.769	12.656	12.713	12.600	117.403554	39.554583	12.751	102.802	4	-0.548	0.315	0.08428	2.00000	0.000000	0.000000
20180902_23:51:18	1535903478.383298	1	12.769	12.656	12.713	12.600	117.403554	39.554583	12.751	102.802	4	-0.548	0.315	0.08428	2.00000	0.000000	0.000000
20180902_23:51:18	1535903478.398898	1	12.825	12.656	12.656	12.656	117.403554	39.554583	12.751	102.802	4	-0.548	0.315	0.08428	1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.414498	1	12.825	12.656	12.656	12.656	117.403554	39.554583	12.751	102.802	4	-0.548	0.315	0.08428	1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.430098	1	12.825	12.713	12.713	12.713	117.403554	39.554583	12.751	102.802	4	-0.548	0.315	0.08428	0.00000	0.000000	0.000000
20180902_23:51:18	1535903478.445698	1	12.825	12.713	12.713	12.713	117.403553	39.554586	12.779	102.765	4	-0.532	0.344	0.09212	0.00000	0.000000	0.000000
20180902_23:51:18	1535903478.461298	1	12.825	12.713	12.713	12.713	117.403553	39.554586	12.779	102.765	4	-0.532	0.344	0.09212	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.476898	1	12.825	12.713	12.713	12.713	117.403553	39.554586	12.779	102.765	4	-0.532	0.344	0.09212	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.492498	1	12.769	12.769	12.769	12.769	117.403553	39.554586	12.779	102.765	4	-0.532	0.344	0.09212	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.508098	1	12.769	12.769	12.769	12.769	117.403553	39.554588	12.808	102.750	4	-0.526	0.378	0.06076	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.523698	1	12.713	12.769	12.713	12.713	117.403553	39.554588	12.808	102.750	4	-0.526	0.378	0.06076	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.539298	1	12.713	12.769	12.713	12.713	117.403553	39.554588	12.808	102.750	4	-0.526	0.378	0.06076	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.554899	1	12.713	12.769	12.769	12.713	117.403553	39.554588	12.808	102.750	4	-0.526	0.378	0.06076	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.570498	1	12.713	12.769	12.769	12.713	117.403552	39.554590	12.822	102.751	4	-0.531	0.412	0.02352	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.586098	1	12.713	12.769	12.713	12.769	117.403552	39.554590	12.822	102.751	4	-0.531	0.412	0.02352	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.601698	1	12.713	12.769	12.713	12.769	117.403552	39.554590	12.822	102.751	4	-0.531	0.412	0.02352	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.617298	1	12.713	12.769	12.713	12.769	117.403552	39.554590	12.822	102.751	4	-0.531	0.412	0.02352	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.632898	1	12.713	12.769	12.713	12.769	117.403552	39.554592	12.841	102.761	4	-0.537	0.429	-0.16268	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.648499	1	12.769	12.769	12.769	12.769	117.403552	39.554592	12.841	102.761	4	-0.537	0.429	-0.16268	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.664098	1	12.769	12.769	12.769	12.769	117.403552	39.554592	12.841	102.761	4	-0.537	0.429	-0.16268	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.679698	1	12.769	12.713	12.769	12.769	117.403552	39.554592	12.841	102.761	4	-0.537	0.429	-0.16268	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.695298	1	12.769	12.713	12.769	12.769	117.403551	39.554593	12.852	102.769	4	-0.540	0.424	-0.08820	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.710898	1	12.769	12.825	12.825	12.825	117.403551	39.554593	12.852	102.769	4	-0.540	0.424	-0.08820	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.726498	1	12.769	12.825	12.825	12.825	117.403551	39.554593	12.852	102.769	4	-0.540	0.424	-0.08820	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.742098	1	12.713	12.825	12.825	12.825	117.403551	39.554593	12.852	102.769	4	-0.540	0.424	-0.08820	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.757698	1	12.713	12.825	12.825	12.825	117.403551	39.554595	12.871	102.776	4	-0.544	0.398	0.13916	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.773299	1	12.825	12.769	12.825	12.825	117.403551	39.554595	12.871	102.776	4	-0.544	0.398	0.13916	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.788898	1	12.825	12.769	12.825	12.825	117.403551	39.554595	12.871	102.776	4	-0.544	0.398	0.13916	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.804498	1	12.825	12.825	12.825	12.881	117.403551	39.554595	12.871	102.776	4	-0.544	0.398	0.13916	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.820098	1	12.825	12.825	12.825	12.881	117.403550	39.554597	12.885	102.776	4	-0.547	0.385	0.01960	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.835698	1	12.825	12.825	12.825	12.825	117.403550	39.554597	12.885	102.776	4	-0.547	0.385	0.01960	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.851298	1	12.825	12.825	12.825	12.825	117.403550	39.554597	12.885	102.776	4	-0.547	0.385	0.01960	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.866899	1	12.825	12.881	12.825	12.825	117.403550	39.554597	12.885	102.776	4	-0.547	0.385	0.01960	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.882498	1	12.825	12.881	12.825	12.825	117.403550	39.554599	12.906	102.774	4	-0.556	0.364	-0.03626	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.898098	1	12.881	12.825	12.825	12.825	117.403550	39.554599	12.906	102.774	4	-0.556	0.364	-0.03626	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.913698	1	12.881	12.825	12.825	12.825	117.403550	39.554599	12.906	102.774	4	-0.556	0.364	-0.03626	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.929298	1	12.938	12.825	12.825	12.825	117.403550	39.554599	12.906	102.774	4	-0.556	0.364	-0.03626	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.944898	1	12.938	12.825	12.825	12.825	117.403549	39.554602	12.927	102.779	4	-0.573	0.327	-0.14700	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.960498	1	12.881	12.825	12.825	12.825	117.403549	39.554602	12.927	102.779	4	-0.573	0.327	-0.14700	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.976098	1	12.881	12.825	12.825	12.825	117.403549	39.554602	12.927	102.779	4	-0.573	0.327	-0.14700	-1.00000	0.000000	0.000000
20180902_23:51:18	1535903478.991699	1	12.881	12.825	12.825	12.825	117.403549	39.554602	12.927	102.779	4	-0.573	0.327	-0.14700	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.007298	1	12.881	12.825	12.825	12.825	117.403548	39.554603	12.943	102.788	4	-0.574	0.327	-0.13818	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.022898	1	12.938	12.825	12.825	12.825	117.403548	39.554603	12.943	102.788	4	-0.574	0.327	-0.13818	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.038498	1	12.938	12.825	12.825	12.825	117.403548	39.554603	12.943	102.788	4	-0.574	0.327	-0.13818	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.054098	1	12.994	12.881	12.825	12.881	117.403548	39.554603	12.943	102.788	4	-0.574	0.327	-0.13818	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.069698	1	12.994	12.881	12.825	12.881	117.403548	39.554605	12.954	102.792	4	-0.563	0.350	-0.12740	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.085299	1	12.938	12.881	12.881	12.881	117.403548	39.554605	12.954	102.792	4	-0.563	0.350	-0.12740	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.100898	1	12.938	12.881	12.881	12.881	117.403548	39.554605	12.954	102.792	4	-0.563	0.350	-0.12740	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.116498	1	12.994	12.938	12.881	12.881	117.403548	39.554605	12.954	102.792	4	-0.563	0.350	-0.12740	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.132098	1	12.994	12.938	12.881	12.881	117.403548	39.554606	12.969	102.792	4	-0.565	0.360	0.11270	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.147698	1	12.938	12.938	12.881	12.938	117.403548	39.554606	12.969	102.792	4	-0.565	0.360	0.11270	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.163298	1	12.938	12.938	12.881	12.938	117.403548	39.554606	12.969	102.792	4	-0.565	0.360	0.11270	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.178898	1	12.938	12.938	12.938	12.938	117.403548	39.554606	12.969	102.792	4	-0.565	0.360	0.11270	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.194498	1	12.938	12.938	12.938	12.938	117.403547	39.554609	12.990	102.786	4	-0.555	0.390	-0.09506	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.210099	1	12.938	12.938	12.938	12.938	117.403547	39.554609	12.990	102.786	4	-0.555	0.390	-0.09506	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.225698	1	12.938	12.938	12.938	12.938	117.403547	39.554609	12.990	102.786	4	-0.555	0.390	-0.09506	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.241298	1	12.938	12.938	12.881	12.938	117.403547	39.554609	12.990	102.786	4	-0.555	0.390	-0.09506	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.256898	1	12.938	12.938	12.881	12.938	117.403546	39.554611	13.001	102.785	4	-0.556	0.410	-0.03528	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.272498	1	12.994	12.938	12.994	12.938	117.403546	39.554611	13.001	102.785	4	-0.556	0.410	-0.03528	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.288098	1	12.994	12.938	12.994	12.938	117.403546	39.554611	13.001	102.785	4	-0.556	0.410	-0.03528	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.303699	1	12.881	12.938	12.994	12.938	117.403546	39.554611	13.001	102.785	4	-0.556	0.410	-0.03528	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.319298	1	12.881	12.938	12.994	12.938	117.403546	39.554613	13.022	102.790	4	-0.551	0.429	0.01176	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.334898	1	12.994	12.881	12.994	12.938	117.403546	39.554613	13.022	102.790	4	-0.551	0.429	0.01176	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.350498	1	12.994	12.881	12.994	12.938	117.403546	39.554613	13.022	102.790	4	-0.551	0.429	0.01176	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.366098	1	12.938	12.994	12.994	12.994	117.403546	39.554613	13.022	102.790	4	-0.551	0.429	0.01176	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.381698	1	12.938	12.994	12.994	12.994	117.403545	39.554615	13.042	102.801	4	-0.550	0.435	0.00098	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.397298	1	12.881	12.994	12.994	12.994	117.403545	39.554615	13.042	102.801	4	-0.550	0.435	0.00098	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.412898	1	12.881	12.994	12.994	12.994	117.403545	39.554615	13.042	102.801	4	-0.550	0.435	0.00098	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.428499	1	12.994	12.938	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.444098	1	12.994	12.938	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.459698	1	12.994	12.938	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.475298	1	12.994	12.994	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.490898	1	12.994	12.938	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.506498	1	12.994	12.938	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.522099	1	12.994	13.050	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.537698	1	12.994	13.050	12.994	12.994	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.553298	1	13.275	13.106	12.881	12.938	117.403545	39.554617	13.059	102.810	4	-0.560	0.425	-0.02254	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.568898	1	13.275	13.106	12.881	12.938	117.403543	39.554621	13.090	102.816	4	-0.591	0.411	-0.13720	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.584498	1	13.106	13.050	12.881	12.881	117.403543	39.554621	13.090	102.816	4	-0.591	0.411	-0.13720	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.600098	1	13.106	13.050	12.881	12.881	117.403543	39.554621	13.090	102.816	4	-0.591	0.411	-0.13720	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.615698	1	13.106	13.050	12.994	12.994	117.403543	39.554621	13.090	102.816	4	-0.591	0.411	-0.13720	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.631298	1	13.106	13.050	12.994	12.994	117.403543	39.554623	13.094	102.817	4	-0.584	0.403	-0.39396	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.646899	1	13.219	12.994	13.050	13.050	117.403543	39.554623	13.094	102.817	4	-0.584	0.403	-0.39396	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.662498	1	13.219	12.994	13.050	13.050	117.403543	39.554623	13.094	102.817	4	-0.584	0.403	-0.39396	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.678098	1	13.106	13.050	13.050	12.994	117.403543	39.554623	13.094	102.817	4	-0.584	0.403	-0.39396	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.693698	1	13.106	13.050	13.050	12.994	117.403542	39.554625	13.119	102.814	4	-0.566	0.402	-0.21952	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.709298	1	13.162	13.050	12.994	12.994	117.403542	39.554625	13.119	102.814	4	-0.566	0.402	-0.21952	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.724898	1	13.162	13.050	12.994	12.994	117.403542	39.554625	13.119	102.814	4	-0.566	0.402	-0.21952	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.740499	1	13.106	13.050	13.050	13.050	117.403542	39.554625	13.119	102.814	4	-0.566	0.402	-0.21952	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.756098	1	13.106	13.050	13.050	13.050	117.403542	39.554627	13.124	102.810	4	-0.541	0.409	-0.34300	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.771698	1	13.219	13.106	13.050	13.050	117.403542	39.554627	13.124	102.810	4	-0.541	0.409	-0.34300	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.787298	1	13.219	13.106	13.050	13.050	117.403542	39.554627	13.124	102.810	4	-0.541	0.409	-0.34300	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.802898	1	13.106	13.106	13.106	13.106	117.403542	39.554627	13.124	102.810	4	-0.541	0.409	-0.34300	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.818498	1	13.106	13.106	13.106	13.106	117.403541	39.554629	13.142	102.807	4	-0.523	0.411	-0.09016	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.834098	1	13.106	13.106	13.050	13.106	117.403541	39.554629	13.142	102.807	4	-0.523	0.411	-0.09016	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.849698	1	13.106	13.106	13.050	13.106	117.403541	39.554629	13.142	102.807	4	-0.523	0.411	-0.09016	-1.00000	0.000000	0.000000
20180902_23:51:19	1535903479.865299	1	13.106	13.106	13.050	13.050	117.403541	39.554629	13.142	102.807	4	-0.523	0.411	-0.09016	-1.00000	0.000000	0.000000
